"CO2_value","no_CO2_value","many_CO2_value","CH4_value","no_CH4_value","many_CH4_value","fluxID","meas_set","dborigin","folder","error"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5222,"221_db1",1,"Karstula76","CO2 flux found, series 5222"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5223,"221_db1",1,"Karstula76","CO2 flux found, series 5223"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5224,"221_db1",1,"Karstula76","CO2 flux found, series 5224"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5225,"221_db1",1,"Karstula76","CO2 flux found, series 5225"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5226,"221_db1",1,"Karstula76","CO2 flux found, series 5226"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5227,"221_db1",1,"Karstula76","CO2 flux found, series 5227"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5228,"221_db1",1,"Karstula76","CO2 flux found, series 5228"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5229,"221_db1",1,"Karstula76","CO2 flux found, series 5229"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5230,"221_db1",1,"Karstula76","CO2 flux found, series 5230"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5231,"221_db1",1,"Karstula76","CO2 flux found, series 5231"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5232,"221_db1",1,"Karstula76","CO2 flux found, series 5232"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5233,"221_db1",1,"Karstula76","CO2 flux found, series 5233"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5234,"221_db1",1,"Karstula76","CO2 flux found, series 5234"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5465,"226_db1",1,"Karstula76","CO2 flux found, series 5465"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5466,"226_db1",1,"Karstula76","CO2 flux found, series 5466"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5467,"226_db1",1,"Karstula76","CO2 flux found, series 5467"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5468,"226_db1",1,"Karstula76","CO2 flux found, series 5468"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5469,"226_db1",1,"Karstula76","CO2 flux found, series 5469"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5470,"226_db1",1,"Karstula76","CO2 flux found, series 5470"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5471,"226_db1",1,"Karstula76","CO2 flux found, series 5471"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5472,"226_db1",1,"Karstula76","CO2 flux found, series 5472"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5473,"226_db1",1,"Karstula76","CO2 flux found, series 5473"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5474,"226_db1",1,"Karstula76","CO2 flux found, series 5474"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5475,"226_db1",1,"Karstula76","CO2 flux found, series 5475"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5476,"226_db1",1,"Karstula76","CO2 flux found, series 5476"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5477,"226_db1",1,"Karstula76","CO2 flux found, series 5477"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5478,"226_db1",1,"Karstula76","CO2 flux found, series 5478"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5479,"226_db1",1,"Karstula76","CO2 flux found, series 5479"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5480,"226_db1",1,"Karstula76","CO2 flux found, series 5480"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5481,"226_db1",1,"Karstula76","CO2 flux found, series 5481"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5482,"226_db1",1,"Karstula76","CO2 flux found, series 5482"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5483,"226_db1",1,"Karstula76","CO2 flux found, series 5483"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5484,"226_db1",1,"Karstula76","CO2 flux found, series 5484"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5485,"226_db1",1,"Karstula76","CO2 flux found, series 5485"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5486,"226_db1",1,"Karstula76","CO2 flux found, series 5486"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5487,"226_db1",1,"Karstula76","CO2 flux found, series 5487"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5488,"226_db1",1,"Karstula76","CO2 flux found, series 5488"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5489,"226_db1",1,"Karstula76","CO2 flux found, series 5489"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5490,"226_db1",1,"Karstula76","CO2 flux found, series 5490"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5491,"226_db1",1,"Karstula76","CO2 flux found, series 5491"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5492,"226_db1",1,"Karstula76","CO2 flux found, series 5492"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5493,"226_db1",1,"Karstula76","CO2 flux found, series 5493"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5494,"226_db1",1,"Karstula76","CO2 flux found, series 5494"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5495,"226_db1",1,"Karstula76","CO2 flux found, series 5495"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5496,"226_db1",1,"Karstula76","CO2 flux found, series 5496"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5497,"226_db1",1,"Karstula76","CO2 flux found, series 5497"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5498,"226_db1",1,"Karstula76","CO2 flux found, series 5498"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5499,"226_db1",1,"Karstula76","CO2 flux found, series 5499"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5500,"226_db1",1,"Karstula76","CO2 flux found, series 5500"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5501,"226_db1",1,"Karstula76","CO2 flux found, series 5501"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5502,"226_db1",1,"Karstula76","CO2 flux found, series 5502"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5503,"226_db1",1,"Karstula76","CO2 flux found, series 5503"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5504,"226_db1",1,"Karstula76","CO2 flux found, series 5504"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5505,"226_db1",1,"Karstula76","CO2 flux found, series 5505"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5506,"226_db1",1,"Karstula76","CO2 flux found, series 5506"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5507,"226_db1",1,"Karstula76","CO2 flux found, series 5507"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5508,"226_db1",1,"Karstula76","CO2 flux found, series 5508"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5509,"226_db1",1,"Karstula76","CO2 flux found, series 5509"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5510,"226_db1",1,"Karstula76","CO2 flux found, series 5510"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5511,"226_db1",1,"Karstula76","CO2 flux found, series 5511"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5512,"226_db1",1,"Karstula76","CO2 flux found, series 5512"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5513,"226_db1",1,"Karstula76","CO2 flux found, series 5513"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5514,"226_db1",1,"Karstula76","CO2 flux found, series 5514"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5515,"226_db1",1,"Karstula76","CO2 flux found, series 5515"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5516,"226_db1",1,"Karstula76","CO2 flux found, series 5516"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5517,"226_db1",1,"Karstula76","CO2 flux found, series 5517"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5518,"226_db1",1,"Karstula76","CO2 flux found, series 5518"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5519,"226_db1",1,"Karstula76","CO2 flux found, series 5519"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5520,"226_db1",1,"Karstula76","CO2 flux found, series 5520"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5521,"226_db1",1,"Karstula76","CO2 flux found, series 5521"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5522,"226_db1",1,"Karstula76","CO2 flux found, series 5522"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5523,"226_db1",1,"Karstula76","CO2 flux found, series 5523"
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5524,"226_db1",1,"Karstula76","CO2 flux found, series 5524"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5585,"228_db1",1,"Karstula76","No CO2 flux found for series 5585"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5586,"228_db1",1,"Karstula76","No CO2 flux found for series 5586"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5587,"228_db1",1,"Karstula76","No CO2 flux found for series 5587"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5588,"228_db1",1,"Karstula76","No CO2 flux found for series 5588"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5589,"228_db1",1,"Karstula76","No CO2 flux found for series 5589"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5590,"228_db1",1,"Karstula76","No CO2 flux found for series 5590"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5591,"228_db1",1,"Karstula76","No CO2 flux found for series 5591"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5592,"228_db1",1,"Karstula76","No CO2 flux found for series 5592"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5593,"228_db1",1,"Karstula76","No CO2 flux found for series 5593"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5594,"228_db1",1,"Karstula76","No CO2 flux found for series 5594"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5595,"228_db1",1,"Karstula76","No CO2 flux found for series 5595"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5596,"228_db1",1,"Karstula76","No CO2 flux found for series 5596"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5597,"228_db1",1,"Karstula76","No CO2 flux found for series 5597"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5598,"228_db1",1,"Karstula76","No CO2 flux found for series 5598"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5599,"228_db1",1,"Karstula76","No CO2 flux found for series 5599"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5600,"228_db1",1,"Karstula76","No CO2 flux found for series 5600"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5601,"228_db1",1,"Karstula76","No CO2 flux found for series 5601"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5602,"228_db1",1,"Karstula76","No CO2 flux found for series 5602"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5603,"228_db1",1,"Karstula76","No CO2 flux found for series 5603"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5604,"228_db1",1,"Karstula76","No CO2 flux found for series 5604"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5605,"228_db1",1,"Karstula76","No CO2 flux found for series 5605"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5606,"228_db1",1,"Karstula76","No CO2 flux found for series 5606"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5607,"228_db1",1,"Karstula76","No CO2 flux found for series 5607"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5608,"228_db1",1,"Karstula76","No CO2 flux found for series 5608"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5609,"228_db1",1,"Karstula76","No CO2 flux found for series 5609"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5610,"228_db1",1,"Karstula76","No CO2 flux found for series 5610"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5611,"228_db1",1,"Karstula76","No CO2 flux found for series 5611"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5612,"228_db1",1,"Karstula76","No CO2 flux found for series 5612"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5613,"228_db1",1,"Karstula76","No CO2 flux found for series 5613"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5614,"228_db1",1,"Karstula76","No CO2 flux found for series 5614"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5615,"228_db1",1,"Karstula76","No CO2 flux found for series 5615"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5616,"228_db1",1,"Karstula76","No CO2 flux found for series 5616"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5617,"228_db1",1,"Karstula76","No CO2 flux found for series 5617"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5618,"228_db1",1,"Karstula76","No CO2 flux found for series 5618"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5619,"228_db1",1,"Karstula76","No CO2 flux found for series 5619"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5620,"228_db1",1,"Karstula76","No CO2 flux found for series 5620"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5621,"228_db1",1,"Karstula76","No CO2 flux found for series 5621"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5622,"228_db1",1,"Karstula76","No CO2 flux found for series 5622"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5623,"228_db1",1,"Karstula76","No CO2 flux found for series 5623"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5624,"228_db1",1,"Karstula76","No CO2 flux found for series 5624"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5625,"228_db1",1,"Karstula76","No CO2 flux found for series 5625"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5626,"228_db1",1,"Karstula76","No CO2 flux found for series 5626"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5627,"228_db1",1,"Karstula76","No CO2 flux found for series 5627"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5628,"228_db1",1,"Karstula76","No CO2 flux found for series 5628"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5629,"228_db1",1,"Karstula76","No CO2 flux found for series 5629"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5630,"228_db1",1,"Karstula76","No CO2 flux found for series 5630"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5631,"228_db1",1,"Karstula76","No CO2 flux found for series 5631"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5632,"228_db1",1,"Karstula76","No CO2 flux found for series 5632"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5633,"228_db1",1,"Karstula76","No CO2 flux found for series 5633"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5634,"228_db1",1,"Karstula76","No CO2 flux found for series 5634"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5635,"228_db1",1,"Karstula76","No CO2 flux found for series 5635"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5636,"228_db1",1,"Karstula76","No CO2 flux found for series 5636"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5637,"228_db1",1,"Karstula76","No CO2 flux found for series 5637"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5638,"228_db1",1,"Karstula76","No CO2 flux found for series 5638"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5639,"228_db1",1,"Karstula76","No CO2 flux found for series 5639"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5640,"228_db1",1,"Karstula76","No CO2 flux found for series 5640"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5641,"228_db1",1,"Karstula76","No CO2 flux found for series 5641"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5642,"228_db1",1,"Karstula76","No CO2 flux found for series 5642"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5643,"228_db1",1,"Karstula76","No CO2 flux found for series 5643"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5644,"228_db1",1,"Karstula76","No CO2 flux found for series 5644"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5705,"230_db1",1,"Karstula76","No CO2 flux found for series 5705"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5706,"230_db1",1,"Karstula76","No CO2 flux found for series 5706"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5707,"230_db1",1,"Karstula76","No CO2 flux found for series 5707"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5708,"230_db1",1,"Karstula76","No CO2 flux found for series 5708"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5709,"230_db1",1,"Karstula76","No CO2 flux found for series 5709"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5710,"230_db1",1,"Karstula76","No CO2 flux found for series 5710"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5711,"230_db1",1,"Karstula76","No CO2 flux found for series 5711"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5712,"230_db1",1,"Karstula76","No CO2 flux found for series 5712"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5713,"230_db1",1,"Karstula76","No CO2 flux found for series 5713"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5714,"230_db1",1,"Karstula76","No CO2 flux found for series 5714"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5715,"230_db1",1,"Karstula76","No CO2 flux found for series 5715"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5716,"230_db1",1,"Karstula76","No CO2 flux found for series 5716"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5717,"230_db1",1,"Karstula76","No CO2 flux found for series 5717"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5718,"230_db1",1,"Karstula76","No CO2 flux found for series 5718"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5719,"230_db1",1,"Karstula76","No CO2 flux found for series 5719"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5720,"230_db1",1,"Karstula76","No CO2 flux found for series 5720"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5721,"230_db1",1,"Karstula76","No CO2 flux found for series 5721"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5722,"230_db1",1,"Karstula76","No CO2 flux found for series 5722"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5723,"230_db1",1,"Karstula76","No CO2 flux found for series 5723"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5724,"230_db1",1,"Karstula76","No CO2 flux found for series 5724"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5725,"230_db1",1,"Karstula76","No CO2 flux found for series 5725"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5726,"230_db1",1,"Karstula76","No CO2 flux found for series 5726"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5727,"230_db1",1,"Karstula76","No CO2 flux found for series 5727"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5728,"230_db1",1,"Karstula76","No CO2 flux found for series 5728"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5729,"230_db1",1,"Karstula76","No CO2 flux found for series 5729"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5730,"230_db1",1,"Karstula76","No CO2 flux found for series 5730"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5731,"230_db1",1,"Karstula76","No CO2 flux found for series 5731"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5732,"230_db1",1,"Karstula76","No CO2 flux found for series 5732"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5733,"230_db1",1,"Karstula76","No CO2 flux found for series 5733"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5734,"230_db1",1,"Karstula76","No CO2 flux found for series 5734"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5735,"231_db1",1,"Karstula76","No CO2 flux found for series 5735"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5736,"231_db1",1,"Karstula76","No CO2 flux found for series 5736"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5737,"231_db1",1,"Karstula76","No CO2 flux found for series 5737"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5738,"231_db1",1,"Karstula76","No CO2 flux found for series 5738"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5739,"231_db1",1,"Karstula76","No CO2 flux found for series 5739"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5740,"231_db1",1,"Karstula76","No CO2 flux found for series 5740"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5741,"231_db1",1,"Karstula76","No CO2 flux found for series 5741"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5742,"231_db1",1,"Karstula76","No CO2 flux found for series 5742"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5743,"231_db1",1,"Karstula76","No CO2 flux found for series 5743"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5744,"231_db1",1,"Karstula76","No CO2 flux found for series 5744"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5745,"231_db1",1,"Karstula76","No CO2 flux found for series 5745"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5746,"231_db1",1,"Karstula76","No CO2 flux found for series 5746"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5747,"231_db1",1,"Karstula76","No CO2 flux found for series 5747"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5748,"231_db1",1,"Karstula76","No CO2 flux found for series 5748"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5749,"231_db1",1,"Karstula76","No CO2 flux found for series 5749"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5750,"231_db1",1,"Karstula76","No CO2 flux found for series 5750"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5751,"231_db1",1,"Karstula76","No CO2 flux found for series 5751"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5752,"231_db1",1,"Karstula76","No CO2 flux found for series 5752"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5753,"231_db1",1,"Karstula76","No CO2 flux found for series 5753"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5754,"231_db1",1,"Karstula76","No CO2 flux found for series 5754"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5755,"231_db1",1,"Karstula76","No CO2 flux found for series 5755"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5756,"231_db1",1,"Karstula76","No CO2 flux found for series 5756"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5757,"231_db1",1,"Karstula76","No CO2 flux found for series 5757"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5758,"231_db1",1,"Karstula76","No CO2 flux found for series 5758"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5759,"231_db1",1,"Karstula76","No CO2 flux found for series 5759"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5760,"231_db1",1,"Karstula76","No CO2 flux found for series 5760"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5761,"231_db1",1,"Karstula76","No CO2 flux found for series 5761"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5762,"231_db1",1,"Karstula76","No CO2 flux found for series 5762"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5763,"231_db1",1,"Karstula76","No CO2 flux found for series 5763"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5764,"231_db1",1,"Karstula76","No CO2 flux found for series 5764"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5765,"231_db1",1,"Karstula76","No CO2 flux found for series 5765"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5766,"231_db1",1,"Karstula76","No CO2 flux found for series 5766"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5767,"231_db1",1,"Karstula76","No CO2 flux found for series 5767"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5768,"231_db1",1,"Karstula76","No CO2 flux found for series 5768"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5769,"231_db1",1,"Karstula76","No CO2 flux found for series 5769"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5770,"231_db1",1,"Karstula76","No CO2 flux found for series 5770"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5771,"231_db1",1,"Karstula76","No CO2 flux found for series 5771"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5772,"231_db1",1,"Karstula76","No CO2 flux found for series 5772"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5773,"231_db1",1,"Karstula76","No CO2 flux found for series 5773"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5774,"231_db1",1,"Karstula76","No CO2 flux found for series 5774"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5775,"231_db1",1,"Karstula76","No CO2 flux found for series 5775"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5776,"231_db1",1,"Karstula76","No CO2 flux found for series 5776"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5777,"231_db1",1,"Karstula76","No CO2 flux found for series 5777"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5778,"231_db1",1,"Karstula76","No CO2 flux found for series 5778"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5779,"231_db1",1,"Karstula76","No CO2 flux found for series 5779"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5780,"231_db1",1,"Karstula76","No CO2 flux found for series 5780"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5781,"231_db1",1,"Karstula76","No CO2 flux found for series 5781"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5782,"231_db1",1,"Karstula76","No CO2 flux found for series 5782"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5783,"231_db1",1,"Karstula76","No CO2 flux found for series 5783"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5784,"231_db1",1,"Karstula76","No CO2 flux found for series 5784"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5785,"231_db1",1,"Karstula76","No CO2 flux found for series 5785"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5786,"231_db1",1,"Karstula76","No CO2 flux found for series 5786"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5787,"231_db1",1,"Karstula76","No CO2 flux found for series 5787"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5788,"231_db1",1,"Karstula76","No CO2 flux found for series 5788"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5789,"231_db1",1,"Karstula76","No CO2 flux found for series 5789"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5790,"231_db1",1,"Karstula76","No CO2 flux found for series 5790"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5791,"231_db1",1,"Karstula76","No CO2 flux found for series 5791"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5792,"231_db1",1,"Karstula76","No CO2 flux found for series 5792"
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5793,"231_db1",1,"Karstula76","No CO2 flux found for series 5793"
